20140901,309016679,271835944
20140902,267559825,261368965
20140903,265265165,296303082
20140904,261061650,271919133
20140905,244889636,266618204
20140906,176815472,173774084
20140907,180338104,189349596
20140908,202621262,190849223
20140909,260572144,269649534
20140910,302226191,280065802
20140911,254826855,269649534
20140912,249093151,266618204
20140913,180338104,173470693
20140914,179981812,177205464
20140915,300905770,280662013
20140916,276776317,266618204
20140917,272249574,269649534
20140918,257572944,266618204
20140919,252517056,266618204
20140920,177098718,173470693
20140921,186808731,193051026
20140922,290039400,287470697
20140923,258537509,279942781
20140924,255229710,279942781
20140925,251026196,279942781
20140926,236906360,279942781
20140927,173675249,192784259
20140928,238675341,298986111
20140929,242878856,304573067
20140930,253909289,288370775
