20140901,301782111,259066731
20140902,268729047,256590419
20140903,267692449,302639157
20140904,267366311,267188058
20140905,256588061,260126494
20140906,176734504,175953040
20140907,181049240,194810954
20140908,205139635,197886650
20140909,262378726,267758978
20140910,296468388,261279498
20140911,256865283,259888931
20140912,251600476,261450178
20140913,181049240,176569905
20140914,176524884,214870043
20140915,296468388,268005430
20140916,274685894,266271212
20140917,268702324,282886437
20140918,257191421,264092936
20140919,261775366,265932958
20140920,174379051,176658144
20140921,192747468,198636872
20140922,259197276,275519270
20140923,258482547,272408083
20140924,258808684,287011538
20140925,258482547,275835397
20140926,258205324,279938201
20140927,175954650,204538578
20140928,239077033,259922328
20140929,239698317,283443929
20140930,258808684,281431308
