20140901,214618477,257679507
20140902,212477231,249902474
20140903,198635099,257847998
20140904,199528708,254326520
20140905,204738666,267607906
20140906,200843994,264247963
20140907,197083020,255540689
20140908,201697580,265992841
20140909,195504897,254465086
20140910,187050668,259149280
20140911,192088820,260297656
20140912,189003427,260413191
20140913,194199628,271872861
20140914,188505445,261379158
20140915,190203793,269284228
20140916,190491023,265094078
20140917,191996520,263579872
20140918,186874200,264336581
20140919,187536287,264946145
20140920,190472512,270320764
20140921,188408806,266319936
20140922,177800345,270420272
20140923,169232572,269282454
20140924,166485574,267681130
20140925,161171915,278143276
20140926,160345837,285323233
20140927,160730277,286446303
20140928,153702453,284612293
20140929,155767308,284738167
20140930,160206160,290859640
