20140901,289057421,313434487
20140902,255138513,270630353
20140903,225650953,245511116
20140904,256456865,272697837
20140905,236945877,267779416
20140906,163422725,121021779
20140907,170695693,159695297
20140908,223226885,236454709
20140909,258755092,275181971
20140910,263704791,214441051
20140911,275592190,271424425
20140912,222475059,204859429
20140913,164379262,162912737
20140914,158374414,180025651
20140915,242755159,277889960
20140916,247846621,271424425
20140917,247684817,227283367
20140918,257415408,271424425
20140919,227742651,245042037
20140920,168702696,175018842
20140921,203002469,201222978
20140922,232335046,261800970
20140923,241729165,279559641
20140924,227824359,278976034
20140925,244316306,276880640
20140926,212968513,260006101
20140927,149403231,183830357
20140928,189243357,192628136
20140929,238591879,240334939
20140930,239127605,279559641
