20140901,249323251,257707775
20140902,257888666,328251849
20140903,287269867,314437523
20140904,233078981,263030084
20140905,203405792,227302080
20140906,179554629,192163983
20140907,190200641,201629094
20140908,246820137,264086385
20140909,258910090,308523554
20140910,283987344,305781393
20140911,233357875,270318114
20140912,202126987,216033922
20140913,182206891,182342308
20140914,188429773,202843387
20140915,247463711,256021223
20140916,259306184,298926330
20140917,282469333,304192736
20140918,235429450,265243391
20140919,200460127,208339148
20140920,184593059,178639544
20140921,187540315,197448150
20140922,247727229,248213789
20140923,259919341,293722607
20140924,280804623,299438034
20140925,237633271,259269476
20140926,198865104,203440701
20140927,186693006,173667527
20140928,187051694,190989637
20140929,247603561,242011259
20140930,260837232,288164050
