20140901,271937550,315973611
20140902,246114051,276520670
20140903,255536861,289983431
20140904,261312265,264747385
20140905,255480905,271934652
20140906,167167024,196046446
20140907,169291653,179947546
20140908,193007557,257503344
20140909,264702428,268128662
20140910,256200277,269441741
20140911,262929228,269306708
20140912,228422764,253600827
20140913,153186769,180619684
20140914,177378451,191337251
20140915,262750442,305708667
20140916,270471244,267591660
20140917,260967250,280646077
20140918,241359304,269886995
20140919,216139763,262194872
20140920,162935852,189926978
20140921,165736583,192673608
20140922,260898714,303630314
20140923,255174214,271786876
20140924,237255939,270812224
20140925,238637776,269520017
20140926,189706628,275670715
20140927,167449403,206030116
20140928,238166365,262469096
20140929,248758573,311380605
20140930,249331182,286956484
