20140901,295154467,304833255
20140902,268558308,271254372
20140903,261415070,278076404
20140904,252335261,273127472
20140905,259231853,265647323
20140906,179630247,195485242
20140907,188117877,171085952
20140908,180301690,199329447
20140909,275634329,292753148
20140910,258364772,259994078
20140911,256549056,261391114
20140912,217905999,258160685
20140913,168290071,174705940
20140914,163744135,179776948
20140915,286235343,300167670
20140916,292491123,259870805
20140917,256627298,277842792
20140918,230732836,270767084
20140919,212839016,262684130
20140920,162598450,184788036
20140921,163405810,200721090
20140922,270403407,305228887
20140923,267558692,273329067
20140924,232140454,264854706
20140925,228259288,284173246
20140926,213052368,279553116
20140927,164372952,179605501
20140928,244358802,259798031
20140929,257216692,297550079
20140930,258486954,277440609
