20140901,263007810,297083350
20140902,302648943,284856185
20140903,282217583,295091156
20140904,280879244,295379271
20140905,280789454,260852785
20140906,195187264,194098776
20140907,194302904,174594929
20140908,263014454,289799927
20140909,263210465,262997782
20140910,266867569,279643194
20140911,256545582,267858727
20140912,217842180,218252649
20140913,190501330,191428966
20140914,192618145,200427797
20140915,282803109,289477012
20140916,271208301,268139356
20140917,265572768,307297382
20140918,277068564,291598169
20140919,281022562,291848177
20140920,217586756,217586756
20140921,190497676,196836725
20140922,291736502,294021015
20140923,277630604,284918653
20140924,286824083,291402359
20140925,284986634,294796310
20140926,299270393,295189847
20140927,224262213,224262213
20140928,204759297,198044734
20140929,316598240,318877580
20140930,303510247,305293107
